GCAM_region_ID,year,sce,shares,category,gdp_pcap,tot_gdp,tot_pop,gini
1,2080,SSP2,0.032000629,d3,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP3,0.036431803,d4,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP5,0.030195709,d3,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP2,0.043384266,d4,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP3,0.049461439,d5,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP2,0.056203682,d5,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP3,0.065354734,d6,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP5,0.041579178,d4,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP2,0.071670506,d6,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP3,0.086444802,d7,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP5,0.054414017,d5,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP2,0.091511368,d7,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP3,0.117584955,d8,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP5,0.069990632,d6,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP2,0.120108586,d8,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP5,0.090193684,d7,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP3,0.179070902,d9,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP2,0.177152962,d9,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP5,0.119397379,d8,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP5,0.177762937,d9,123719.4841,6.92E+13,559638037.8,0.51336316
1,2080,SSP3,0.42029241,d10,75305.72342,2.18E+13,289357690.7,0.551395137
1,2080,SSP2,0.376936944,d10,79599.98065,3.30E+13,415061793.4,0.499642242
1,2080,SSP5,0.388359153,d10,123719.4841,6.92E+13,559638037.8,0.51336316
1,2085,SSP3,0.004065249,d1,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.009524633,d1,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP5,0.007817125,d1,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP3,0.014514488,d2,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.021254552,d2,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP3,0.024595539,d3,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP5,0.01917851,d2,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP2,0.031842148,d3,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP3,0.035586235,d4,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.043211146,d4,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP5,0.029504303,d3,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP3,0.048621427,d5,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.056046387,d5,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP3,0.064591681,d6,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP5,0.040861794,d4,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP2,0.071542507,d6,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP3,0.085819553,d7,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP5,0.053718097,d5,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP2,0.09139199,d7,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP3,0.117238079,d8,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP5,0.069364087,d6,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP2,0.120006632,d8,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP5,0.089662186,d7,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP3,0.179438495,d9,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.177342643,d9,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP5,0.119098561,d8,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP5,0.178119149,d9,134611.2284,7.84E+13,582480118.4,0.518633451
1,2085,SSP3,0.425529254,d10,77212.32678,2.16E+13,279398286.3,0.557752701
1,2085,SSP2,0.377837363,d10,82936.75415,3.48E+13,419708786.8,0.500829228
1,2085,SSP5,0.392676189,d10,134611.2284,7.84E+13,582480118.4,0.518633451
1,2090,SSP3,0.003875342,d1,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.007242122,d1,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.009416364,d1,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.013985371,d2,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP2,0.021104097,d2,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.023795407,d3,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.018467513,d2,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.031681672,d3,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.034752406,d4,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP2,0.043037756,d4,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP5,0.028706508,d3,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP3,0.047794106,d5,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP2,0.055886519,d5,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.063843519,d6,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.040042493,d4,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.071404337,d6,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.08520779,d7,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.05291641,d5,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.091274447,d7,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.116899709,d8,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.068630148,d6,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.119915344,d8,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP3,0.17975896,d9,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP5,0.089050629,d7,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP2,0.17748525,d9,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP5,0.118779293,d8,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP5,0.178457299,d9,146076.749,8.84E+13,605057732,0.524721975
1,2090,SSP3,0.430087391,d10,78892.46948,2.12E+13,268827768,0.562926064
1,2090,SSP2,0.378794214,d10,86076.02826,3.65E+13,423867639.6,0.502046497
1,2090,SSP5,0.397707585,d10,146076.749,8.84E+13,605057732,0.524721975
1,2095,SSP3,0.00326868,d1,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP5,0.006578988,d1,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP2,0.009296179,d1,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP3,0.013213691,d2,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP2,0.020948297,d2,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP3,0.022972527,d3,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP5,0.017655766,d2,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP3,0.03389008,d4,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP2,0.031511835,d3,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP2,0.042858162,d4,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP3,0.046945632,d5,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP5,0.027797406,d3,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP2,0.055717251,d5,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP3,0.063077688,d6,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP5,0.039107251,d4,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP2,0.071249143,d6,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP3,0.084583154,d7,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP2,0.091154144,d7,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP5,0.052007822,d5,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP3,0.116556392,d8,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP2,0.119831794,d8,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP5,0.067780927,d6,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP3,0.180044274,d9,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP5,0.088354357,d7,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP2,0.177584927,d9,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP5,0.118431079,d8,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP3,0.435447882,d10,80390.15953,2.07E+13,257713857.8,0.569355751
1,2095,SSP2,0.379848269,d10,88985.93423,3.80E+13,427533401.8,0.503344486
1,2095,SSP5,0.178777453,d9,158181.4018,9.92E+13,627237203,0.531690426
1,2095,SSP5,0.403508951,d10,158181.4018,9.92E+13,627237203,0.531690426
1,2100,SSP3,0.002652095,d1,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.009159839,d1,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.005843779,d1,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP3,0.012432328,d2,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.020781889,d2,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP3,0.022136981,d3,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP5,0.016729353,d2,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP3,0.033027056,d4,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.031325899,d3,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP3,0.04609003,d5,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.042666845,d4,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.026802095,d3,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP2,0.055533639,d5,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP3,0.062311146,d6,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP5,0.038023902,d4,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP2,0.071080152,d6,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP3,0.083958904,d7,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.091016091,d7,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.050999055,d5,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP3,0.116216045,d8,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.119753397,d8,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.066808045,d6,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP3,0.180290594,d9,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.177645773,d9,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.087588661,d7,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP5,0.11805105,d8,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP3,0.440884821,d10,81546.92739,2.01E+13,246274379.5,0.575851438
1,2100,SSP2,0.381036476,d10,91636.1093,3.95E+13,431188699.9,0.504766866
1,2100,SSP5,0.179088967,d9,170998.4644,1.11E+14,650274213.9,0.539525718
1,2100,SSP5,0.410065094,d10,170998.4644,1.11E+14,650274213.9,0.539525718
