"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"WA",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",31,1,1,43450,49609.8576864354,48699.8956889361,49203.1729335424,51395.1439101488,51296.2590887733,52457.3362281007,52085.1822755424,51093.6827286157,51652.1655991368,51727.885224198,54163.0530909575,53525.2795337601,53648.8263098416,53035.949331365,51720.7634470274,50935.0239579241,49799.9866076281,49346.5172593346,49196.3714302543,49980.5085241345,49866.5692472424,49978.501545835,48607.1288113295,49832.1665583608,49905.3827247693,50599.5480956186,50819.6159259222,52154.7109203651,52093.6601988647,51614.3894527522,49626.1970699062,50407.2453635109,50002.9216790587,50042.2782097334,49783.3059920539,50118.2629906455,49793.3285811061,48818.3012675101,48377.938994419,47890.0896482599,47361.260199416,46802.0775935529,46195.5423070856,45584.1001711931,44974.2246196049,44379.376373921,43798.5084685652,43610.6113299001,43425.4903434204,43231.1737427524,43026.7133895732,42816.8843042131,42566.8030854808,42309.7975884313,42041.9403320548,41761.9948654324,41466.0813556604,41125.1218962607,40759.8685337503,40368.1423063028,39954.0562956966,39515.8224816948,39043.1286322293,38548.4932521279,38034.2779818266,37504.1361305555,36961.8251135608,36556.3200710424,36148.5602932399,35742.0115708719,35339.0335747875,34941.2514089472,34557.2085870108,34182.8617319423,33817.0800965168,33460.6030086227,33114.355866529,32780.0439805327,32450.0731205499,32123.0203248465,31797.0580624311,31469.4421875054,31140.1335526654,30804.3379140068,30460.6479455859,30108.2334447158,29746.9009622707,29377.9429284703,29002.1429740325,28620.9963284122
"WA",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",32,1,1,46140,44256.7025802527,50357.4873624659,49460.2268585994,49944.4028681312,52090.9008808267,51963.5381404908,53113.44577154,52718.2644526192,51727.241027117,52269.941339137,52361.3385494609,54788.1372532517,54168.2474902651,54238.739347838,53613.5876913599,52305.8669381376,51505.232528824,50355.2834184369,49901.0232104874,49749.3327287632,50519.5354156569,50416.8627403803,50514.6301052181,49142.4312401134,50339.0214396375,50415.0078419918,51095.9009658329,51325.0644902601,52650.2570837106,52587.500867291,52075.2985959734,50080.7468135135,50872.8869607865,50463.7507311152,50500.5450953199,50237.9233435766,50570.7363642087,50241.4624342126,49259.6076337039,48814.8443691835,48322.5201476655,47789.0204360911,47225.0956400422,46613.3856921495,45996.5605125282,45381.1300571685,44777.0191599013,44186.8084794097,43990.8191965075,43797.4803945317,43594.8288996651,43381.8525236823,43163.5245660119,42904.8952094316,42639.4182226987,42363.1495034996,42074.8518149185,41770.6688114503,41421.3914966671,41047.8996012982,40648.0758193786,40225.9342907385,39779.6543267067,39298.9688476173,38796.4362627794,38274.3612960017,37736.3646569579,37186.2293469979,36773.3645720493,36358.2378992231,35944.316263887,35533.97986342,35128.8693788826,34737.5175407751,34355.8637521882,33982.8120151669,33619.0951416596,33265.59910445,32924.075066134,32586.9178175744,32252.7035111354,31919.5894094125,31584.8528021495,31248.4468751159,30905.5639401076,30554.8161153836,30195.2192187305,29826.7297825442,29450.6462553343,29067.754835074
"WA",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",33,1,1,43230,46880.227540142,45039.5258975948,51083.0458080179,50197.7698137529,50663.0735759794,52765.203100909,52600.1816454265,53738.6215736021,53320.8232680265,52329.6171837965,52856.4278201849,52979.4382739999,55397.9027448987,54795.3189771441,54814.3562305388,54177.1904984871,52876.3597721474,52061.2601053425,50896.8476212576,50441.7765014341,50288.492409912,51045.2896914164,50953.4489221723,51037.3662491617,49664.4299779516,50833.1849320253,50915.995322302,51584.0624455748,51821.9636981213,53137.6103549037,53073.1774761,52527.9299105145,50527.4175159493,51330.2632118082,50916.4801773227,50950.8142547866,50683.5393082774,51014.2595918686,50680.7503572024,49692.3027393684,49243.2489291482,48746.3817103776,48208.3458541511,47639.7958611464,47023.0728225106,46400.9970106502,45776.5180120786,45163.2791246881,44563.8923303579,44359.8986115662,44158.4631381997,43947.5634412326,43726.1997375196,43499.4692124054,43232.4051348661,42958.5843824419,42674.0012838723,42377.4609398663,42065.1149001189,41707.6439685133,41326.006342848,40918.1875136006,40488.0920424497,40033.8680809659,39545.3065331973,39034.9618685019,38505.1245984474,37959.3697834492,37401.5053184518,36981.3591230615,36558.9434739332,36137.7268046927,35720.1081488715,35307.7437684736,34909.1555692557,34520.2665007213,34140.0166745288,33769.1161726111,33408.450288873,33059.7801131844,32715.5012591858,32374.1765369292,32033.9839683205,31692.1879749037,31348.7336701945,30998.833556739,30640.9331867682,30274.2034087326,29898.6060131787,29515.4452844444
"WA",33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",34,1,1,42160,44009.2007535941,47598.3789245504,45798.6343296655,51786.516860833,50912.5232039799,51359.1503388052,53408.1690168397,53206.1049783495,54332.7816778663,53892.7538859761,52900.7388157801,53428.3838279884,53582.1344325753,55992.2859922957,55406.4497317489,55375.5842967502,54726.3326270108,53432.1670615227,52603.0238715188,51424.5907370235,50968.6930315572,50813.9946685758,51557.7021575475,51476.2385427712,51546.6308300379,50173.0512946833,51318.7317908897,51408.2518336195,52063.9211089064,52310.2163242412,53616.6536524395,53549.436684132,52972.1741180197,50966.0623625243,51779.2545245624,51361.0105106836,51391.83790085,51120.0604535762,51448.7018805851,51111.1004790299,50116.2599392476,49662.8483539042,49161.5738908297,48619.1193236532,48046.0986651731,47424.4915210529,46793.6723550801,46160.2809282291,45538.0845115599,44929.6574695277,44717.7812016557,44508.3315154872,44289.3103992652,44059.6568365151,43824.6363068485,43549.2690792552,43267.2020184124,42974.4174592649,42669.7452649727,42349.3604198605,41983.7908775225,41594.1166576009,41178.4066969843,40740.4606926213,40278.4123060019,39782.063046039,39264.0075781578,38726.5070267087,38173.0927335793,37607.5962708764,37180.2489260603,36750.6247232667,36322.1922512287,35897.3693405096,35477.8272721073,35072.0771537584,34676.0285426107,34288.6390245389,33910.6374429872,33542.8707683986,33187.1220474462,32835.7744065901,32487.4161552233,32140.2089332515,31791.4040144125,31440.9746451285,31083.9517192474,30718.9489544972,30345.1361089078,29962.4800936907
"WA",34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",35,1,1,43770,42939.3422883556,44764.7128101955,48294.4466228754,46534.0418245256,52467.7644242104,51604.3610443616,52022.7013381429,54019.6391029415,53781.1260122159,54895.7441591186,54433.8541464608,53457.2620256084,53985.6436045849,54169.272511061,56571.1143463092,56001.4859470078,55921.8899344093,55260.8148937646,53973.1077882142,53130.3364720823,51938.3216967049,51481.8117259258,51325.6825495297,52056.56026809,51985.0540783076,52042.2381638237,50672.2850417177,51795.4582232803,51891.5748698179,52535.2551968331,52789.6127018721,54086.0194293759,54016.0802834623,53407.7684152542,51396.4419780234,52219.6494571988,51795.9821405469,51823.4094180344,51547.2398234696,51873.8547963008,51532.2645556519,50531.0600202555,50073.4238451688,49567.8589608535,49021.1434815545,48443.7708625882,47813.7872151552,47174.3586945377,46532.2301552662,45901.2131589131,45283.9197310512,45064.2401133795,44846.901347324,44619.8511239618,44382.0219908468,44138.8429619165,43855.2707780487,43565.0714971298,43264.1992075044,42951.524678449,42623.1930573124,42249.6372317416,41852.0366742571,41428.5413608328,40982.8671782669,40513.0842607873,40009.0532778565,39483.3902645338,38938.3280876621,38377.3556295511,37804.3271116291,37369.8617649862,36933.1110949845,36497.5442710133,36065.5972564892,35638.955896129,35226.1229758227,34822.9759777732,34428.5340570766,34043.5033576743,33668.7068581729,33305.9343722419,32947.5989336791,32592.2738946145,32238.1042209217,31882.367539345,31524.8461400252,31160.7525922756,30788.699295853,30407.8549826474
"WA",35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",36,1,1,41670,44189.2744801057,43353.8805601635,45160.5748462472,48646.2644838378,46914.313165514,52804.7926198419,51943.6087667906,52344.4453421941,54303.5768279071,54043.3842497928,55148.0077411286,54685.3835338942,53719.3112504826,54246.8770825984,54448.6576028776,56841.7171987348,56281.7205759588,56174.2295894631,55509.38392435,54228.2609663723,53379.3996959748,52181.7293281995,51726.1501023671,51570.0877059136,52293.2148258421,52228.3705330499,52280.1048238147,50915.2669805839,52023.2975982319,52123.325463725,52760.2155751371,53019.5723907171,54308.1193976002,54237.3031217181,53610.5608746763,51598.527781875,52425.8220384054,51999.8233399376,52025.5648583434,51747.5727074649,52073.0118570825,51729.790735168,50726.4320762756,50267.2716314968,49760.2550133557,49212.1122475442,48630.9832855077,47997.0405456849,47353.5545687591,46707.2605158607,46072.0455605204,45450.4604760502,45226.7113080706,45005.1930408659,44773.8710554495,44531.6830900482,44284.1098476756,43996.1433334404,43701.5795080109,43396.3898182356,43079.4220381677,42746.8466646444,42369.0513628163,41967.2651408156,41539.711967728,41089.9999219254,40616.20868701,40108.2323984644,39578.6818673535,39029.7691484394,38464.9579121009,37888.1145835458,37449.9541734495,37009.5009116257,36570.2217487325,36134.5609761073,35704.21285288,35287.6459126893,34880.7638051587,34482.5907463248,34093.8261195491,33715.2598033624,33348.7248423866,32986.6261495912,32627.5221776923,32269.5864134972,31909.887787217,31548.4117783351,31180.3734220081,30804.3856195691
"WA",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",37,1,1,43500,42093.1615817842,44594.0457041295,43754.0417299928,45542.1694996448,48984.5367301482,47280.2762979795,53121.8722170802,52262.6589538631,52646.0754743124,54567.9852652447,54286.3972961989,55391.65480518,54928.4255928615,53972.653086467,54499.381373606,54718.9120031826,57102.9604179812,56552.4033189853,56417.6728865196,55749.1248342563,54474.5183382751,53619.9156305778,52416.8401247185,51962.1743443647,51806.1565806819,52521.6328639134,52465.9166216978,52512.3608968474,51152.6852766565,52245.8397020239,52349.7400893846,52979.2931250556,53243.5129303167,54524.3265977004,54452.6614778794,53808.0176339459,51794.8103236812,52626.0749110573,52197.8207745933,52221.9544134357,51942.192764895,52266.3780927878,51921.604526476,50916.2003406046,50455.6202881733,49947.2104904868,49395.4148437811,48810.5938136291,48172.8079507822,47525.3367905998,46874.9950339275,46235.6450522767,45609.8832206413,45382.1077384592,45156.4752758752,44920.9711195205,44674.4747133911,44422.577654852,44130.2891452535,43831.4540643872,43521.9989681973,43200.8093794694,42864.0600629872,42482.0970743504,42076.2166682087,41644.655470253,41190.9748515374,40713.2439432362,40201.3905579649,39668.0195123543,39115.322383435,38546.7388614634,37966.1454624107,37524.3448202093,37080.2432417977,36637.3053789875,36197.9866386625,35763.9661672116,35343.7318671813,34933.1643916427,34531.3087748435,34138.8402164495,33756.5661676733,33386.3145964062,33020.4817130809,32657.6579865742,32295.7834093546,31932.1508257448,31566.7480397121,31194.792704087
"WA",37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",38,1,1,44320,43907.676222527,42501.5885490411,44984.3323683016,44139.7782675531,45909.4240122228,49309.1303701763,47625.6331274515,53418.8984526688,52561.4174107327,52927.497376647,54812.7505732195,54520.7705423038,55626.5461498607,55162.8363257545,54217.1535298916,54743.0217136676,54979.6895113482,57354.7035862531,56813.3997329992,56652.0758629069,55979.898757729,54711.9110829857,53851.7883196907,52643.5076105683,52189.7647525258,52033.7726791791,52744.3408062905,52697.5697809763,52738.8821209262,51384.4207129401,52462.9584384214,52570.0036281406,53192.3999168684,53461.2991076494,54734.523565122,54662.0691973152,53999.3182526955,51985.2108999494,52820.2803117079,52389.9002880458,52412.4535884383,52130.9071152108,52453.8646828587,52107.5916251703,51100.3041317546,50638.3614821387,50126.3373615224,49570.9525050598,48982.5546444277,48340.9965661215,47689.6621393361,47035.335808249,46391.9710129051,45762.1044566624,45530.3683589803,45300.7126530214,45061.0736243403,44810.3408504204,44554.1919196495,44257.678677621,43954.62409556,43640.9775381493,43315.6386047377,42974.7867626562,42588.7519199492,42178.8290407082,41743.3311325476,41285.7522466427,40804.1520099965,40288.4913861741,39751.3685518827,39194.9557204084,38622.6673726313,38038.3903462366,37593.0058367268,37145.3117827939,36698.7737831659,36255.8323954586,35818.2105259415,35394.360835454,34980.1591327941,34574.6516001381,34178.5447092207,33792.6109972231,33418.672305185,33049.1678212064,32682.4321882964,32316.647471422,31949.1095060852,31579.8083713182
"WA",38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",39,1,1,48730,44745.9323112738,44300.7290637383,42895.3722685537,45360.1419369321,44511.0755667598,46262.2937833487,49613.7928479382,47950.3845215202,53695.8362904914,52839.8579376625,53188.6853368075,55048.5530402904,54746.4374239909,55852.6134383882,55388.5423295194,54452.7474095029,54977.5180776554,55230.927320664,57596.8786331415,57064.6466620647,56877.365813377,56201.8033983164,54940.4136309113,54074.9336994335,52861.6746816668,52408.8661183886,52255.5279361492,52961.2750980138,52923.2708430515,52959.6074936722,51610.4152874378,52673.90655086,52784.0972561833,53399.457254376,53672.8837610668,54938.6894922577,54864.7780359666,54184.4489461023,52169.6591222008,53008.4268591943,52575.9949666221,52596.9334991216,52313.6861968395,52635.4128334862,52287.7502653394,51278.6878440433,50813.1642262611,50297.5875197542,49738.7318288008,49146.8212545621,48501.6152405849,47846.4777460171,47188.291875419,46540.9838366157,45907.1087405414,45671.5049303066,45437.86986828,45194.1662859615,44939.2700915709,44678.967610087,44378.2805437817,44071.0814800098,43753.3176484112,43423.9026935014,43079.0451511764,42688.9896510301,42275.0986349535,41835.7354744675,41374.3295198466,40888.9310882576,40369.5339411662,39828.7298392164,39268.6700499176,38692.7451784143,38104.8517451066,37655.9405846466,37204.7144420895,36754.6115578518,36308.1221983656,35866.9528669615,35439.5405049368,35021.7352918053,34612.644865992,34212.9490736531,33823.3851362933,33445.8249328994,33072.4356182924,32701.8172980675,32332.1514924124,31960.7371040874
"WA",39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",40,1,1,48760,49117.3702744353,45156.2448940746,44679.0986610387,43274.3887115377,45721.3033494255,44867.7372511104,46594.3953533458,49898.3321347518,48254.3657180332,53952.46595959,53097.7712037411,53440.1500841693,55275.1360149575,54963.1366041395,56069.588421335,55605.2709519964,54678.9572592614,55202.6038886114,55472.3594859984,57829.204439239,57305.8682174876,57093.4270949339,56414.5988383671,55159.7298182143,54289.0869198259,53071.0797352025,52621.8615413419,52471.1557225558,53172.1621820879,53142.7491423932,53174.2629881071,51829.7223987942,52878.4520661808,52991.7261198264,53600.1914621668,53878.0283054812,55135.844884213,55060.5488048087,54363.102744008,52347.9160774193,53190.211441343,52755.7467526789,52775.1278658337,52490.2311516038,52810.7811847311,52461.7787067792,51448.7825476229,50979.7367207901,50460.7289299784,49898.4647871894,49303.1645576253,48654.3678547181,47995.5564539663,47333.5835664223,46682.4315899708,46044.6747512335,45805.2438716048,45567.697645158,45319.9999802512,45061.041082676,44796.6320519938,44491.8471030259,44180.5784440697,43858.7721257917,43525.3817522402,43176.5664118774,42782.5664256334,42364.7820338582,41921.6265675964,41456.4662924856,40967.3425821545,40444.2826726297,39899.8691200449,39336.2334831283,38756.7428219335,38165.3028246339,37712.9281087291,37258.2058548714,36804.6174889961,36354.6371266796,35909.9761232349,35479.032622196,35057.6976439863,34645.0765326361,34241.821999922,33848.697736169,33467.2830279462,33090.0412327974,32715.5722881373,32342.0572842776
"WA",40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",41,1,1,47190,48990.8771247891,49333.0523695411,45393.1772480177,44893.5418205573,43490.3768254569,45922.4668030378,45063.89005545,46773.0167652774,50041.6362192672,48414.2328173591,54074.5727559126,53230.4157741493,53568.2182196547,55384.2509591162,55065.3568039437,56172.4067102686,55707.7895470067,54789.4565687471,55312.7615139512,55594.6558963861,57944.217315566,57427.4031962984,57197.6475847932,56516.7157226154,55268.1795922183,54394.1395493908,53175.59349746,52729.931628062,52581.383081149,53278.4822735241,53255.5417327022,53283.5842136919,51943.1169567407,52980.7149839781,53097.1391354127,53699.8210976008,53980.9438513893,55232.1736219891,55156.577266443,54447.431010085,52433.6370378613,53279.1886672026,52843.8745433987,52862.4667834801,52576.9305311809,52896.8020503145,52545.9181946467,51531.1259011405,51060.3541544383,50539.6500009895,49975.7772856534,49378.8188436582,48728.3009107408,48067.6526279049,47403.7728556453,46750.6906663864,46110.9087086653,45869.3253368566,45629.5673241158,45379.6332445887,45118.3447773901,44851.6043774171,44544.5121192236,44230.953219239,43906.9043333349,43571.2744005864,43220.2566182312,42824.0740472522,42404.1458689223,41958.9239030355,41491.7294090772,41000.5944004522,40475.5711443176,39929.2323538235,39363.6962160123,38782.3122566556,38188.9934097992,37734.7160133486,37278.1052004097,36822.6136637196,36370.719897696,35924.1134679446,35491.227463385,35067.9279295322,34653.3120958448,34248.0738255354,33852.6351162931,33468.8970264045,33089.3308516245,32712.5364277694
"WA",41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",42,1,1,44300,47387.5783800559,49209.5892405036,49537.0916359522,45618.4219937491,45096.858964607,43695.2467245056,46108.5752240997,45245.045309253,46936.6345327732,50170.2006365161,48559.0441662928,54188.6195907987,53354.870971713,53688.150098341,55485.462326681,55159.8686565625,56267.2413241298,55802.4481883212,54892.0297287121,55414.9510011122,55708.7469553947,58051.0354298957,57540.7368696908,57294.0205850612,56611.0969187142,55368.9126065694,54493.3470498402,53274.4478004216,52832.3565985738,52685.9736890271,53379.207773785,53362.2488213119,53386.9623178803,52050.6471926007,53077.2508329843,53196.8331756506,53793.4065017544,54077.7680493305,55322.4484619489,55246.6277692234,54526.0881100214,52513.8898852382,53362.5851310594,52926.4832354321,52944.3780834037,52658.245196459,52976.0044523636,52623.2852981511,51606.8701307283,51134.4246261482,50612.149342232,50046.708860049,49448.2182066579,48796.0410405007,48133.6518627706,47467.9956093401,46813.0468393392,46171.3335482768,45927.6621236654,45685.7899190659,45433.6551224672,45170.1056237274,44901.1012551666,44591.7710348374,44276.0227011781,43949.7707419171,43611.9707912199,43258.8185424659,42860.5234889654,42438.5215163491,41991.3021428018,41522.1437268642,41029.0668425597,40502.1499160882,39953.9550008782,39386.5870157343,38803.3829717627,38208.2258846175,37752.1296784581,37293.6882281099,36836.3506886088,36382.5721509995,35934.0991904869,35499.3242539153,35074.0876675233,34657.5515968768,34250.0420005373,33852.3154024841,33466.2799299414,33084.4151209037
"WA",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",43,1,1,44780,44523.5294701723,47573.5402281319,49415.9226726084,49729.1513142673,45831.646841613,45288.6755439249,43884.7315380367,46279.3037892826,45410.8866723871,47084.9234875386,50283.6719874845,48695.3661954877,54294.21017994,53470.7506186728,53799.558418323,55578.3674811265,55246.1308582772,56353.685556127,55888.8416258587,54986.2818404245,55508.7762852205,55814.3712090697,58149.3029468834,57645.4353775469,57382.1530028804,56697.3573387573,55463.2395690344,54586.3349734287,53367.2779801607,52928.7771672857,52784.5716612822,53473.5963987747,53462.5754499852,53484.0268549316,52151.9893439507,53167.7733534321,53290.0585651716,53880.6772580017,54168.1559648003,55406.3991301541,55330.3542549052,54598.7615847554,52588.3982236829,53440.0837399281,53003.3388746409,53020.5546288311,52732.4541456253,53048.0923211197,52693.6662769351,51675.7345479222,51201.7480412354,50677.9421423577,50111.0684581359,49511.1057465493,48857.3708891755,48193.3808387391,47526.0160781945,46869.301808187,46225.7569083491,45980.1019638353,45736.1512347708,45481.8869791741,45216.1483773403,44944.9516274049,44633.4918263051,44315.5950457505,43987.214432898,43647.3171811849,43292.102701365,42891.7695235751,42467.7681046455,42018.626159423,41547.5773636069,41052.6324341329,40523.8959120834,39973.9184428166,39404.7970953948,38819.8158893272,38222.9207655274,37765.0682073972,37304.8579124107,36845.7050251575,36390.127874639,35939.8469002826,35503.2125849097,35076.1204071173,34657.3474450102,34247.5951441589,33847.6089270693,33459.303737239
"WA",43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WA",44,1,1,44170,44994.1691807267,44734.5381071459,47747.4499756731,49609.3223754774,49908.6272880264,46032.2632223895,45464.5131418565,44058.3261802312,46434.1179047794,45560.8930657721,47217.3478694996,50388.3739962355,48822.6367661952,54390.7094589796,53577.4342455051,53901.8215595256,55662.1824763992,55323.5050842485,56431.0920240375,55966.3273818586,55071.5854248741,55593.7477092475,55910.9559728769,58238.3354696934,57740.8667354996,57461.4176985065,56776.5622060705,55550.5541809076,54672.5086399941,53453.5051827491,53018.6227031397,52876.2364978781,53561.1447487839,53555.9390323409,53574.2384263619,52246.6659454977,53251.3343926942,53376.3525613602,53961.0843867504,54251.649154101,55483.4728310813,55407.251614763,54664.9719525812,52656.6600642898,53511.2662819546,53073.9485413052,53089.0979037086,52799.0823437705,53112.6776969488,52756.5985702761,51737.3528173519,51261.8674969757,50736.6774859693,50168.4354668106,49567.1072292192,48911.9680328087,48246.4513813163,47577.4905967836,46919.1215899456,46273.893579384,46026.293894701,45780.3411572294,45524.0243602495,45256.1751305589,44982.9022702297,44669.3577805084,44349.393845693,44018.9644998039,43677.0493386353,43319.8514609623,42917.5613690673,42491.6432404744,42040.6592665822,41567.8006388577,41071.0684724047,40540.5935537127,39988.9201889997,39418.0927261472,38831.4453335912,38232.8914429105,37773.3512537517,37311.4066420536,36850.534327818,36393.2242294686,35941.1691860265,35502.7662554086,35073.470661332,34652.4926814467,34240.5289624847,33838.3140001095
"WA",44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
